system:index,Admin_unit,BD_reported_combined,BD_reported_g_cm3,BD_reported_g_cm3_mean,BD_reported_g_cm3_sd,BD_reported_g_cm3_se,Conv_factor,Core,Country,Data_type,Depth_to_bedrock_m,ECU,Habitat_type,Horizon_bin_cm,Horizon_mid_depth_cm,Human_modification,L_depth_m,Lat_Long,M2Tide,Method,N_perc,Notes,OC_from_SOM_our_eq,OC_obs_est,OC_perc,OC_perc_combined,OC_perc_final,OC_perc_mean,OC_perc_sd,OC_perc_se,Original_source,PETdry,PETwarm,Plot,SLR_zone,SOM_perc,SOM_perc_Heiri,SOM_perc_combined,SOM_perc_mean,SOM_perc_sd,Site,Site_name,Soil_type,Source,TSM,Time_replicate,Treatment,U_depth_m,Year_collected,Year_collected_end,accuracy_code,accuracy_flag,copernicus_elevation,copernicus_slope,maxTemp,minPrecip,minTemp,n_cores,ndvi_med,ndvi_stdev,popDens,.geo
0000000000000000019f,Louisiana,0.49,0.49,NA,NA,NA,NA,CRMS0610_2,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.028085390105843544,0.04,29.6067_-92.63555,14.527877807617188,EA,NA,NA,5.23529446593084,Estimated (our equation),NA,NA,5.23529446593084,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,12.5,NA,12.5,NA,NA,NA,CRMS Database CRMS0610_2,NA,CCRCN,20.009931564331055,NA,NA,0.0,NA,NA,1,direct from dataset,0.09034614264965057,0.19293424487113953,321.0,88.0,59.0,NA,0.25463244318962097,0.07257018238306046,0.0,"{""type"":""Point"",""coordinates"":[-92.63555024380088,29.606700863671897]}"
000000000000000001a0,Louisiana,0.3,0.3,NA,NA,NA,NA,CRMS0610_3,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.028085390105843544,0.04,29.6067_-92.63555,14.527877807617188,EA,NA,NA,5.46626701520748,Estimated (our equation),NA,NA,5.46626701520748,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,13.04,NA,13.04,NA,NA,NA,CRMS Database CRMS0610_3,NA,CCRCN,20.009931564331055,NA,NA,0.0,NA,NA,1,direct from dataset,0.09034614264965057,0.19293424487113953,321.0,88.0,59.0,NA,0.25463244318962097,0.07257018238306046,0.0,"{""type"":""Point"",""coordinates"":[-92.63555024380088,29.606700863671897]}"
000000000000000001a1,Louisiana,0.13,0.13,NA,NA,NA,NA,CRMS0614_1,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.057886119931936264,0.04,29.73736_-92.88556,16.36614990234375,EA,NA,NA,15.7609850135462,Estimated (our equation),NA,NA,15.7609850135462,NA,NA,NA,CRMS Database,94.0,151.0,NA,3.0,36.23,NA,36.23,NA,NA,NA,CRMS Database CRMS0614_1,NA,CCRCN,12.791247367858887,NA,NA,0.0,NA,NA,1,direct from dataset,-1.5,1.590858817100525,323.0,88.0,58.0,NA,0.010647378861904144,0.04719746857881546,-0.015073355287313461,"{""type"":""Point"",""coordinates"":[-92.88555866256442,29.737361442739967]}"
000000000000000001a2,Louisiana,0.21,0.21,NA,NA,NA,NA,CRMS0614_2,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.057886119931936264,0.04,29.73736_-92.88556,16.36614990234375,EA,NA,NA,14.5793419535933,Estimated (our equation),NA,NA,14.5793419535933,NA,NA,NA,CRMS Database,94.0,151.0,NA,3.0,33.65,NA,33.65,NA,NA,NA,CRMS Database CRMS0614_2,NA,CCRCN,12.791247367858887,NA,NA,0.0,NA,NA,1,direct from dataset,-1.5,1.590858817100525,323.0,88.0,58.0,NA,0.010647378861904144,0.04719746857881546,-0.015073355287313461,"{""type"":""Point"",""coordinates"":[-92.88555866256442,29.737361442739967]}"
000000000000000001a3,Louisiana,0.17,0.17,NA,NA,NA,NA,CRMS0614_3,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.057886119931936264,0.04,29.73736_-92.88556,16.36614990234375,EA,NA,NA,18.4225189698476,Estimated (our equation),NA,NA,18.4225189698476,NA,NA,NA,CRMS Database,94.0,151.0,NA,3.0,41.97,NA,41.97,NA,NA,NA,CRMS Database CRMS0614_3,NA,CCRCN,12.791247367858887,NA,NA,0.0,NA,NA,1,direct from dataset,-1.5,1.590858817100525,323.0,88.0,58.0,NA,0.010647378861904144,0.04719746857881546,-0.015073355287313461,"{""type"":""Point"",""coordinates"":[-92.88555866256442,29.737361442739967]}"
000000000000000001a4,Louisiana,0.44,0.44,NA,NA,NA,NA,CRMS0615_1,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.03505096584558487,0.04,29.67929_-92.82306,15.747045516967773,EA,NA,NA,5.90792988203699,Estimated (our equation),NA,NA,5.90792988203699,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,14.07,NA,14.07,NA,NA,NA,CRMS Database CRMS0615_1,NA,CCRCN,21.106590270996094,NA,NA,0.0,NA,NA,1,direct from dataset,0.4528352916240692,0.2721245288848877,322.0,88.0,58.0,NA,0.28172335028648376,0.0842515155673027,0.0,"{""type"":""Point"",""coordinates"":[-92.82305990219932,29.679290569720944]}"
000000000000000001a5,Louisiana,0.41,0.41,NA,NA,NA,NA,CRMS0615_2,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.03505096584558487,0.04,29.67929_-92.82306,15.747045516967773,EA,NA,NA,7.58032908647482,Estimated (our equation),NA,NA,7.58032908647482,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,17.94,NA,17.94,NA,NA,NA,CRMS Database CRMS0615_2,NA,CCRCN,21.106590270996094,NA,NA,0.0,NA,NA,1,direct from dataset,0.4528352916240692,0.2721245288848877,322.0,88.0,58.0,NA,0.28172335028648376,0.0842515155673027,0.0,"{""type"":""Point"",""coordinates"":[-92.82305990219932,29.679290569720944]}"
000000000000000001a6,Louisiana,0.34,0.34,NA,NA,NA,NA,CRMS0615_3,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.03505096584558487,0.04,29.67929_-92.82306,15.747045516967773,EA,NA,NA,9.11044700771202,Estimated (our equation),NA,NA,9.11044700771202,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,21.44,NA,21.44,NA,NA,NA,CRMS Database CRMS0615_3,NA,CCRCN,21.106590270996094,NA,NA,0.0,NA,NA,1,direct from dataset,0.4528352916240692,0.2721245288848877,322.0,88.0,58.0,NA,0.28172335028648376,0.0842515155673027,0.0,"{""type"":""Point"",""coordinates"":[-92.82305990219932,29.679290569720944]}"
000000000000000001a7,Louisiana,0.32,0.32,NA,NA,NA,NA,CRMS0622_1,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.20103125274181366,0.04,29.80993_-92.97931,16.564321517944336,EA,NA,NA,7.81531307535505,Estimated (our equation),NA,NA,7.81531307535505,NA,NA,NA,CRMS Database,95.0,152.0,NA,3.0,18.48,NA,18.48,NA,NA,NA,CRMS Database CRMS0622_1,NA,CCRCN,23.766916275024414,NA,NA,0.0,NA,NA,1,direct from dataset,0.143511101603508,0.4443361461162567,324.0,88.0,58.0,NA,0.1955931931734085,0.07742759585380554,0.0,"{""type"":""Point"",""coordinates"":[-92.97931126221312,29.809928853283743]}"
000000000000000001a8,Louisiana,0.28,0.28,NA,NA,NA,NA,CRMS0622_2,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.20103125274181366,0.04,29.80993_-92.97931,16.564321517944336,EA,NA,NA,7.91987821922384,Estimated (our equation),NA,NA,7.91987821922384,NA,NA,NA,CRMS Database,95.0,152.0,NA,3.0,18.72,NA,18.72,NA,NA,NA,CRMS Database CRMS0622_2,NA,CCRCN,23.766916275024414,NA,NA,0.0,NA,NA,1,direct from dataset,0.143511101603508,0.4443361461162567,324.0,88.0,58.0,NA,0.1955931931734085,0.07742759585380554,0.0,"{""type"":""Point"",""coordinates"":[-92.97931126221312,29.809928853283743]}"
000000000000000001a9,Louisiana,0.17,0.17,NA,NA,NA,NA,CRMS0622_3,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.20103125274181366,0.04,29.80993_-92.97931,16.564321517944336,EA,NA,NA,8.62336970464236,Estimated (our equation),NA,NA,8.62336970464236,NA,NA,NA,CRMS Database,95.0,152.0,NA,3.0,20.33,NA,20.33,NA,NA,NA,CRMS Database CRMS0622_3,NA,CCRCN,23.766916275024414,NA,NA,0.0,NA,NA,1,direct from dataset,0.143511101603508,0.4443361461162567,324.0,88.0,58.0,NA,0.1955931931734085,0.07742759585380554,0.0,"{""type"":""Point"",""coordinates"":[-92.97931126221312,29.809928853283743]}"
000000000000000001aa,Louisiana,0.07,0.07,NA,NA,NA,NA,CRMS0635_1,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.06277035176753998,0.04,29.91881_-93.47932,17.859893798828125,EA,NA,NA,24.7915365955016,Estimated (our equation),NA,NA,24.7915365955016,NA,NA,NA,CRMS Database,94.0,152.0,NA,3.0,55.33,NA,55.33,NA,NA,NA,CRMS Database CRMS0635_1,NA,CCRCN,3.882237672805786,NA,NA,0.0,NA,NA,1,direct from dataset,0.10471559315919876,0.29406264424324036,324.0,89.0,54.0,NA,0.21614521741867065,0.08022958785295486,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.918811182806785]}"
000000000000000001ab,Louisiana,0.05,0.05,NA,NA,NA,NA,CRMS0635_2,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.06277035176753998,0.04,29.91881_-93.47932,17.859893798828125,EA,NA,NA,25.1319624802438,Estimated (our equation),NA,NA,25.1319624802438,NA,NA,NA,CRMS Database,94.0,152.0,NA,3.0,56.03,NA,56.03,NA,NA,NA,CRMS Database CRMS0635_2,NA,CCRCN,3.882237672805786,NA,NA,0.0,NA,NA,1,direct from dataset,0.10471559315919876,0.29406264424324036,324.0,89.0,54.0,NA,0.21614521741867065,0.08022958785295486,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.918811182806785]}"
000000000000000001ac,Louisiana,0.08,0.08,NA,NA,NA,NA,CRMS0635_3,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.06277035176753998,0.04,29.91881_-93.47932,17.859893798828125,EA,NA,NA,25.1319624802438,Estimated (our equation),NA,NA,25.1319624802438,NA,NA,NA,CRMS Database,94.0,152.0,NA,3.0,56.03,NA,56.03,NA,NA,NA,CRMS Database CRMS0635_3,NA,CCRCN,3.882237672805786,NA,NA,0.0,NA,NA,1,direct from dataset,0.10471559315919876,0.29406264424324036,324.0,89.0,54.0,NA,0.21614521741867065,0.08022958785295486,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.918811182806785]}"
000000000000000001ad,Louisiana,0.09,0.09,NA,NA,NA,NA,CRMS0638_1,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.07125585526227951,0.04,29.868_-93.51057,17.8878231048584,EA,NA,NA,23.6632250451332,Estimated (our equation),NA,NA,23.6632250451332,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,53,NA,53,NA,NA,NA,CRMS Database CRMS0638_1,NA,CCRCN,5.358738899230957,NA,NA,0.0,NA,NA,1,direct from dataset,0.02667587250471115,0.6978141665458679,324.0,88.0,55.0,NA,0.22199136018753052,0.08303282409906387,0.0,"{""type"":""Point"",""coordinates"":[-93.51056856172066,29.867999726302767]}"
000000000000000001ae,Louisiana,0.07,0.07,NA,NA,NA,NA,CRMS0638_2,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.07125585526227951,0.04,29.868_-93.51057,17.8878231048584,EA,NA,NA,20.0816584989625,Estimated (our equation),NA,NA,20.0816584989625,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,45.5,NA,45.5,NA,NA,NA,CRMS Database CRMS0638_2,NA,CCRCN,5.358738899230957,NA,NA,0.0,NA,NA,1,direct from dataset,0.02667587250471115,0.6978141665458679,324.0,88.0,55.0,NA,0.22199136018753052,0.08303282409906387,0.0,"{""type"":""Point"",""coordinates"":[-93.51056856172066,29.867999726302767]}"
000000000000000001af,Louisiana,0.1,0.1,NA,NA,NA,NA,CRMS0638_3,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.07125585526227951,0.04,29.868_-93.51057,17.8878231048584,EA,NA,NA,17.5039947766741,Estimated (our equation),NA,NA,17.5039947766741,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,40,NA,40,NA,NA,NA,CRMS Database CRMS0638_3,NA,CCRCN,5.358738899230957,NA,NA,0.0,NA,NA,1,direct from dataset,0.02667587250471115,0.6978141665458679,324.0,88.0,55.0,NA,0.22199136018753052,0.08303282409906387,0.0,"{""type"":""Point"",""coordinates"":[-93.51056856172066,29.867999726302767]}"
000000000000000001b0,Louisiana,0.23,0.23,NA,NA,NA,NA,CRMS0639_1,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.10900057107210159,0.04,29.88977_-93.47932,17.856685638427734,EA,NA,NA,5.71479217283987,Estimated (our equation),NA,NA,5.71479217283987,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,13.62,NA,13.62,NA,NA,NA,CRMS Database CRMS0639_1,NA,CCRCN,7.324734687805176,NA,NA,0.0,NA,NA,1,direct from dataset,0.09082344174385071,0.700474739074707,324.0,88.0,54.0,NA,0.2658875286579132,0.08385088294744492,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.889769057645697]}"
000000000000000001b1,Louisiana,0.04,0.04,NA,NA,NA,NA,CRMS0639_2,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.10900057107210159,0.04,29.88977_-93.47932,17.856685638427734,EA,NA,NA,23.3305126314991,Estimated (our equation),NA,NA,23.3305126314991,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,52.31,NA,52.31,NA,NA,NA,CRMS Database CRMS0639_2,NA,CCRCN,7.324734687805176,NA,NA,0.0,NA,NA,1,direct from dataset,0.09082344174385071,0.700474739074707,324.0,88.0,54.0,NA,0.2658875286579132,0.08385088294744492,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.889769057645697]}"
000000000000000001b2,Louisiana,0.18,0.18,NA,NA,NA,NA,CRMS0639_3,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.10900057107210159,0.04,29.88977_-93.47932,17.856685638427734,EA,NA,NA,6.52782879187238,Estimated (our equation),NA,NA,6.52782879187238,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,15.51,NA,15.51,NA,NA,NA,CRMS Database CRMS0639_3,NA,CCRCN,7.324734687805176,NA,NA,0.0,NA,NA,1,direct from dataset,0.09082344174385071,0.700474739074707,324.0,88.0,54.0,NA,0.2658875286579132,0.08385088294744492,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.889769057645697]}"
000000000000000001b3,Louisiana,0.15,0.15,NA,NA,NA,NA,CRMS0641_1,United States,Core-level,NA,3.0,marsh,0-15cm,2,7.882083882577717E-4,0.04,29.89703_-93.51057,17.893966674804688,EA,NA,NA,17.9183062760593,Estimated (our equation),NA,NA,17.9183062760593,NA,NA,NA,CRMS Database,94.0,151.0,NA,3.0,40.89,NA,40.89,NA,NA,NA,CRMS Database CRMS0641_1,NA,CCRCN,1.2227293252944946,NA,NA,0.0,NA,NA,1,direct from dataset,0.2091939002275467,1.7974164485931396,324.0,88.0,53.0,NA,0.18422257900238037,0.05399962514638901,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.51056856172066,29.8970284741607]}"
000000000000000001b4,Louisiana,0.12,0.12,NA,NA,NA,NA,CRMS0641_2,United States,Core-level,NA,3.0,marsh,0-15cm,2,7.882083882577717E-4,0.04,29.89703_-93.51057,17.893966674804688,EA,NA,NA,14.8899006148093,Estimated (our equation),NA,NA,14.8899006148093,NA,NA,NA,CRMS Database,94.0,151.0,NA,3.0,34.33,NA,34.33,NA,NA,NA,CRMS Database CRMS0641_2,NA,CCRCN,1.2227293252944946,NA,NA,0.0,NA,NA,1,direct from dataset,0.2091939002275467,1.7974164485931396,324.0,88.0,53.0,NA,0.18422257900238037,0.05399962514638901,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.51056856172066,29.8970284741607]}"
000000000000000001b5,Louisiana,0.06,0.06,NA,NA,NA,NA,CRMS0641_3,United States,Core-level,NA,3.0,marsh,0-15cm,2,7.882083882577717E-4,0.04,29.89703_-93.51057,17.893966674804688,EA,NA,NA,23.3305126314991,Estimated (our equation),NA,NA,23.3305126314991,NA,NA,NA,CRMS Database,94.0,151.0,NA,3.0,52.31,NA,52.31,NA,NA,NA,CRMS Database CRMS0641_3,NA,CCRCN,1.2227293252944946,NA,NA,0.0,NA,NA,1,direct from dataset,0.2091939002275467,1.7974164485931396,324.0,88.0,53.0,NA,0.18422257900238037,0.05399962514638901,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.51056856172066,29.8970284741607]}"
000000000000000001b6,Louisiana,0.13,0.13,NA,NA,NA,NA,CRMS0642_1,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.17551782727241516,0.04,29.868_-93.47932,17.85271644592285,EA,NA,NA,26.9916641639792,Estimated (our equation),NA,NA,26.9916641639792,NA,NA,NA,CRMS Database,93.0,150.0,NA,3.0,59.83,NA,59.83,NA,NA,NA,CRMS Database CRMS0642_1,NA,CCRCN,13.381240844726562,NA,NA,0.0,NA,NA,1,direct from dataset,-0.19061179459095,0.2214193046092987,324.0,88.0,55.0,NA,0.2094758152961731,0.06114839017391205,0.0,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.867999726302767]}"
000000000000000001b7,Louisiana,0.13,0.13,NA,NA,NA,NA,CRMS0642_2,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.17551782727241516,0.04,29.868_-93.47932,17.85271644592285,EA,NA,NA,13.7285614477747,Estimated (our equation),NA,NA,13.7285614477747,NA,NA,NA,CRMS Database,93.0,150.0,NA,3.0,31.78,NA,31.78,NA,NA,NA,CRMS Database CRMS0642_2,NA,CCRCN,13.381240844726562,NA,NA,0.0,NA,NA,1,direct from dataset,-0.19061179459095,0.2214193046092987,324.0,88.0,55.0,NA,0.2094758152961731,0.06114839017391205,0.0,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.867999726302767]}"
000000000000000001b8,Louisiana,0.13,0.13,NA,NA,NA,NA,CRMS0642_3,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.17551782727241516,0.04,29.868_-93.47932,17.85271644592285,EA,NA,NA,16.4059910962134,Estimated (our equation),NA,NA,16.4059910962134,NA,NA,NA,CRMS Database,93.0,150.0,NA,3.0,37.63,NA,37.63,NA,NA,NA,CRMS Database CRMS0642_3,NA,CCRCN,13.381240844726562,NA,NA,0.0,NA,NA,1,direct from dataset,-0.19061179459095,0.2214193046092987,324.0,88.0,55.0,NA,0.2094758152961731,0.06114839017391205,0.0,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.867999726302767]}"
000000000000000001b9,Louisiana,0.39,0.39,NA,NA,NA,NA,CRMS0644_1,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.1815161108970642,0.04,29.83171_-93.29182,17.619155883789062,EA,NA,NA,6.35965990743479,Estimated (our equation),NA,NA,6.35965990743479,NA,NA,NA,CRMS Database,93.0,149.0,NA,3.0,15.12,NA,15.12,NA,NA,NA,CRMS Database CRMS0644_1,NA,CCRCN,22.961477279663086,NA,NA,0.0,NA,NA,1,direct from dataset,-1.5,1.72037672996521,323.0,87.0,57.0,NA,0.063033826649189,0.049476608633995056,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.29181844134176,29.83171156192983]}"
000000000000000001ba,Louisiana,0.26,0.26,NA,NA,NA,NA,CRMS0644_2,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.1815161108970642,0.04,29.83171_-93.29182,17.619155883789062,EA,NA,NA,8.58395069003801,Estimated (our equation),NA,NA,8.58395069003801,NA,NA,NA,CRMS Database,93.0,149.0,NA,3.0,20.24,NA,20.24,NA,NA,NA,CRMS Database CRMS0644_2,NA,CCRCN,22.961477279663086,NA,NA,0.0,NA,NA,1,direct from dataset,-1.5,1.72037672996521,323.0,87.0,57.0,NA,0.063033826649189,0.049476608633995056,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.29181844134176,29.83171156192983]}"
000000000000000001bb,Louisiana,0.2,0.2,NA,NA,NA,NA,CRMS0644_3,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.1815161108970642,0.04,29.83171_-93.29182,17.619155883789062,EA,NA,NA,8.85134058747114,Estimated (our equation),NA,NA,8.85134058747114,NA,NA,NA,CRMS Database,93.0,149.0,NA,3.0,20.85,NA,20.85,NA,NA,NA,CRMS Database CRMS0644_3,NA,CCRCN,22.961477279663086,NA,NA,0.0,NA,NA,1,direct from dataset,-1.5,1.72037672996521,323.0,87.0,57.0,NA,0.063033826649189,0.049476608633995056,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.29181844134176,29.83171156192983]}"
000000000000000001bc,Louisiana,0.11,0.11,NA,NA,NA,NA,CRMS0645_1,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.09185163676738739,0.04,29.84623_-93.19807,17.395492553710938,EA,NA,NA,28.0921966221965,Estimated (our equation),NA,NA,28.0921966221965,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,62.06,NA,62.06,NA,NA,NA,CRMS Database CRMS0645_1,NA,CCRCN,22.961271286010742,NA,NA,0.0,NA,NA,1,direct from dataset,0.15114854276180267,0.535663902759552,323.0,87.0,57.0,NA,0.24774803221225739,0.09956451505422592,-0.5289894342422485,"{""type"":""Point"",""coordinates"":[-93.19806584169307,29.846230394959846]}"
000000000000000001bd,Louisiana,0.16,0.16,NA,NA,NA,NA,CRMS0645_2,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.09185163676738739,0.04,29.84623_-93.19807,17.395492553710938,EA,NA,NA,18.3944653676968,Estimated (our equation),NA,NA,18.3944653676968,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,41.91,NA,41.91,NA,NA,NA,CRMS Database CRMS0645_2,NA,CCRCN,22.961271286010742,NA,NA,0.0,NA,NA,1,direct from dataset,0.15114854276180267,0.535663902759552,323.0,87.0,57.0,NA,0.24774803221225739,0.09956451505422592,-0.5289894342422485,"{""type"":""Point"",""coordinates"":[-93.19806584169307,29.846230394959846]}"
000000000000000001be,Louisiana,0.09,0.09,NA,NA,NA,NA,CRMS0645_3,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.09185163676738739,0.04,29.84623_-93.19807,17.395492553710938,EA,NA,NA,24.3209096109889,Estimated (our equation),NA,NA,24.3209096109889,NA,NA,NA,CRMS Database,94.0,150.0,NA,3.0,54.36,NA,54.36,NA,NA,NA,CRMS Database CRMS0645_3,NA,CCRCN,22.961271286010742,NA,NA,0.0,NA,NA,1,direct from dataset,0.15114854276180267,0.535663902759552,323.0,87.0,57.0,NA,0.24774803221225739,0.09956451505422592,-0.5289894342422485,"{""type"":""Point"",""coordinates"":[-93.19806584169307,29.846230394959846]}"
000000000000000001bf,Louisiana,0.15,0.15,NA,NA,NA,NA,CRMS0647_1,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.09864149242639542,0.04,29.84623_-93.47932,17.85310173034668,EA,NA,NA,6.002453403122,Estimated (our equation),NA,NA,6.002453403122,NA,NA,NA,CRMS Database,93.0,149.0,NA,3.0,14.29,NA,14.29,NA,NA,NA,CRMS Database CRMS0647_1,NA,CCRCN,19.32916831970215,NA,NA,0.0,NA,NA,1,direct from dataset,0.8869466781616211,0.7539319396018982,323.0,88.0,56.0,NA,0.2421218901872635,0.07141812145709991,0.0,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.846230394959846]}"
000000000000000001c0,Louisiana,0.18,0.18,NA,NA,NA,NA,CRMS0647_2,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.09864149242639542,0.04,29.84623_-93.47932,17.85310173034668,EA,NA,NA,6.57961484983623,Estimated (our equation),NA,NA,6.57961484983623,NA,NA,NA,CRMS Database,93.0,149.0,NA,3.0,15.63,NA,15.63,NA,NA,NA,CRMS Database CRMS0647_2,NA,CCRCN,19.32916831970215,NA,NA,0.0,NA,NA,1,direct from dataset,0.8869466781616211,0.7539319396018982,323.0,88.0,56.0,NA,0.2421218901872635,0.07141812145709991,0.0,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.846230394959846]}"
000000000000000001c1,Louisiana,0.19,0.19,NA,NA,NA,NA,CRMS0647_3,United States,Core-level,NA,3.0,marsh,0-15cm,2,0.09864149242639542,0.04,29.84623_-93.47932,17.85310173034668,EA,NA,NA,9.89061835611031,Estimated (our equation),NA,NA,9.89061835611031,NA,NA,NA,CRMS Database,93.0,149.0,NA,3.0,23.21,NA,23.21,NA,NA,NA,CRMS Database CRMS0647_3,NA,CCRCN,19.32916831970215,NA,NA,0.0,NA,NA,1,direct from dataset,0.8869466781616211,0.7539319396018982,323.0,88.0,56.0,NA,0.2421218901872635,0.07141812145709991,0.0,"{""type"":""Point"",""coordinates"":[-93.47931472243705,29.846230394959846]}"
000000000000000001c2,Louisiana,0.18,0.18,NA,NA,NA,NA,CRMS0648_1,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.14345751702785492,0.04,29.83897_-93.16682,17.352174758911133,EA,NA,NA,11.808249610178,Estimated (our equation),NA,NA,11.808249610178,NA,NA,NA,CRMS Database,94.0,151.0,NA,3.0,27.52,NA,27.52,NA,NA,NA,CRMS Database CRMS0648_1,NA,CCRCN,22.990459442138672,NA,NA,0.0,NA,NA,1,direct from dataset,-1.5,0.0,324.0,86.0,57.0,NA,-0.002855026861652732,0.06256103515625,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.1668164615105,29.838970978444838]}"
000000000000000001c3,Louisiana,0.08,0.08,NA,NA,NA,NA,CRMS0648_2,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.14345751702785492,0.04,29.83897_-93.16682,17.352174758911133,EA,NA,NA,18.0442101266167,Estimated (our equation),NA,NA,18.0442101266167,NA,NA,NA,CRMS Database,94.0,151.0,NA,3.0,41.16,NA,41.16,NA,NA,NA,CRMS Database CRMS0648_2,NA,CCRCN,22.990459442138672,NA,NA,0.0,NA,NA,1,direct from dataset,-1.5,0.0,324.0,86.0,57.0,NA,-0.002855026861652732,0.06256103515625,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.1668164615105,29.838970978444838]}"
000000000000000001c4,Louisiana,0.15,0.15,NA,NA,NA,NA,CRMS0648_3,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.14345751702785492,0.04,29.83897_-93.16682,17.352174758911133,EA,NA,NA,9.85526406308356,Estimated (our equation),NA,NA,9.85526406308356,NA,NA,NA,CRMS Database,94.0,151.0,NA,3.0,23.13,NA,23.13,NA,NA,NA,CRMS Database CRMS0648_3,NA,CCRCN,22.990459442138672,NA,NA,0.0,NA,NA,1,direct from dataset,-1.5,0.0,324.0,86.0,57.0,NA,-0.002855026861652732,0.06256103515625,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.1668164615105,29.838970978444838]}"
000000000000000001c5,Louisiana,0.05,0.05,NA,NA,NA,NA,CRMS0650_1,United States,Core-level,NA,5.0,marsh,0-15cm,2,0.10925178974866867,0.04,29.91881_-93.13557,17.275732040405273,EA,NA,NA,30.5994969975194,Estimated (our equation),NA,NA,30.5994969975194,NA,NA,NA,CRMS Database,95.0,153.0,NA,3.0,67.09,NA,67.09,NA,NA,NA,CRMS Database CRMS0650_1,NA,CCRCN,21.93570327758789,NA,NA,0.0,NA,NA,1,direct from dataset,0.5918154716491699,0.15822139382362366,325.0,87.0,56.0,NA,0.2509206533432007,0.07463745772838593,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.13556708132796,29.918811182806785]}"
