system:index,Admin_unit,BD_reported_combined,BD_reported_g_cm3,BD_reported_g_cm3_mean,BD_reported_g_cm3_sd,BD_reported_g_cm3_se,Conv_factor,Core,Country,DOI,Data_type,Depth_to_bedrock_m,ECU,Habitat_type,Horizon_bin_cm,Horizon_mid_depth_cm,Human_modification,L_depth_m,Lat_Long,M2Tide,Method,N_perc,Notes,OC_from_SOM_our_eq,OC_obs_est,OC_perc,OC_perc_combined,OC_perc_final,OC_perc_mean,OC_perc_sd,OC_perc_se,Original_source,PETdry,PETwarm,Plot,SLR_zone,SOM_perc,SOM_perc_Heiri,SOM_perc_combined,SOM_perc_mean,SOM_perc_sd,Site,Site_name,Soil_type,Source,TSM,Time_replicate,Treatment,U_depth_m,Year_collected,Year_collected_end,accuracy_code,accuracy_flag,copernicus_elevation,copernicus_slope,maxPrecip,maxTemp,minPrecip,minTemp,n_cores,ndvi_med,ndvi_stdev,popDens,.geo
00000000000000000318,Florida,0.265,0.265,NA,NA,NA,NA,LMR_14_9B,United States,NA,Core-level,NA,2.0,marsh,0-15cm,0.5,0.7268558740615845,0.01,27.69809_-82.45587,8.370009422302246,EA,NA,NA,30.7049268957612,Estimated (our equation),NA,NA,30.7049268957612,NA,NA,NA,Gerlach et al 2017,75.0,158.0,NA,3.0,67.3,NA,67.3,NA,NA,NA,Gerlach et al 2017 LMR_14_9B,NA,CCRCN,5.138396739959717,NA,NA,0.0,2014,NA,1,direct from dataset,1.9515292644500732,2.483086347579956,212.0,327.0,36.0,101.0,NA,0.28260403871536255,0.039172254502773285,0.5140412449836731,"{""type"":""Point"",""coordinates"":[-82.45587290799033,27.698089676169673]}"
00000000000000000399,New Jersey,0.2192947,0.2192947,NA,NA,NA,NA,BB1B,United States,NA,Core-level,NA,5.0,marsh,0-15cm,1,0.5191848278045654,0.02,40.02988_-74.07995,59.56898880004883,EA,NA,NA,18.835038176485,Estimated (our equation),NA,NA,18.835038176485,NA,NA,NA,Kemp et al 2020,120.0,145.0,NA,2.0,42.85107,NA,42.85107,NA,NA,NA,Kemp et al 2020 BB1B,NA,CCRCN,5.410455226898193,NA,NA,0.0,2009,NA,1,direct from dataset,0.09123466163873672,0.30717530846595764,117.0,286.0,79.0,-52.0,NA,0.08846434205770493,0.0504477396607399,0.27333518862724304,"{""type"":""Point"",""coordinates"":[-74.07994653930918,40.029880789809]}"
0000000000000000039a,Maryland,0.232101,0.232101,NA,NA,NA,NA,PWP_LM_P1,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2.5,0.5500614047050476,0.05,38.81196_-76.70824,13.459674835205078,EA,NA,NA,8.10528659886341,Estimated (our equation),NA,NA,8.10528659886341,NA,NA,NA,Keshta et al 2020,30.0,158.0,NA,2.0,19.14511,NA,19.14511,NA,NA,NA,Keshta et al 2020 PWP_LM_P1,NA,CCRCN,5.579218864440918,NA,NA,0.0,2016,NA,1,direct from dataset,-0.43441182374954224,1.2666555643081665,108.0,305.0,70.0,-40.0,NA,0.24576064944267273,0.15350785851478577,0.18637067079544067,"{""type"":""Point"",""coordinates"":[-76.70823880043335,38.811957600879225]}"
0000000000000000039b,Maryland,0.1392606,0.1392606,NA,NA,NA,NA,PWP_LM_P2,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2.5,0.5500614047050476,0.05,38.81213_-76.70827,13.459674835205078,EA,NA,NA,8.31185880297143,Estimated (our equation),NA,NA,8.31185880297143,NA,NA,NA,Keshta et al 2020,30.0,158.0,NA,2.0,19.61808,NA,19.61808,NA,NA,NA,Keshta et al 2020 PWP_LM_P2,NA,CCRCN,5.579218864440918,NA,NA,0.0,2016,NA,1,direct from dataset,-0.4225151538848877,0.6860226392745972,108.0,305.0,70.0,-40.0,NA,0.23852801322937012,0.1533765196800232,0.18637067079544067,"{""type"":""Point"",""coordinates"":[-76.70826555503967,38.81213150582032]}"
0000000000000000039c,Maryland,0.2542058,0.2542058,NA,NA,NA,NA,PWP_LM_P3,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2.5,0.5500614047050476,0.05,38.81221_-76.70833,13.459674835205078,EA,NA,NA,9.6742148512978,Estimated (our equation),NA,NA,9.6742148512978,NA,NA,NA,Keshta et al 2020,30.0,158.0,NA,2.0,22.72001,NA,22.72001,NA,NA,NA,Keshta et al 2020 PWP_LM_P3,NA,CCRCN,5.579218864440918,NA,NA,0.0,2016,NA,1,direct from dataset,-0.4225151538848877,0.6860226392745972,108.0,305.0,70.0,-40.0,NA,0.23852801322937012,0.1533765196800232,0.18637067079544067,"{""type"":""Point"",""coordinates"":[-76.70832798245442,38.812211769639276]}"
0000000000000000039d,Maryland,0.1591549,0.1591549,NA,NA,NA,NA,PWP_HM_P1,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2.5,0.5500614047050476,0.05,38.81198_-76.7081,13.459674835205078,EA,NA,NA,14.2371046917181,Estimated (our equation),NA,NA,14.2371046917181,NA,NA,NA,Keshta et al 2020,30.0,158.0,NA,2.0,32.89903,NA,32.89903,NA,NA,NA,Keshta et al 2020 PWP_HM_P1,NA,CCRCN,5.579218864440918,NA,NA,0.0,2016,NA,1,direct from dataset,0.40887904167175293,5.057732582092285,108.0,305.0,70.0,-40.0,NA,0.2718697190284729,0.14834420382976532,0.18637067079544067,"{""type"":""Point"",""coordinates"":[-76.7081005683007,38.8119798963845]}"
0000000000000000039e,Maryland,0.1016823,0.1016823,NA,NA,NA,NA,PWP_HM_P2,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2.5,0.5500614047050476,0.05,38.81208_-76.70809,13.459674835205078,EA,NA,NA,14.6136276098847,Estimated (our equation),NA,NA,14.6136276098847,NA,NA,NA,Keshta et al 2020,30.0,158.0,NA,2.0,33.72514,NA,33.72514,NA,NA,NA,Keshta et al 2020 PWP_HM_P2,NA,CCRCN,5.579218864440918,NA,NA,0.0,2016,NA,1,direct from dataset,-0.04922744631767273,1.1935127973556519,108.0,305.0,70.0,-40.0,NA,0.2287951409816742,0.15434503555297852,0.18637067079544067,"{""type"":""Point"",""coordinates"":[-76.70809165009858,38.812082455708726]}"
0000000000000000039f,Maryland,0.09947184,0.09947184,NA,NA,NA,NA,PWP_HM_P3,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2.5,0.5500614047050476,0.05,38.81217_-76.70811,13.459674835205078,EA,NA,NA,16.5937052341803,Estimated (our equation),NA,NA,16.5937052341803,NA,NA,NA,Keshta et al 2020,30.0,158.0,NA,2.0,38.03635,NA,38.03635,NA,NA,NA,Keshta et al 2020 PWP_HM_P3,NA,CCRCN,5.579218864440918,NA,NA,0.0,2016,NA,1,direct from dataset,-0.04922744631767273,1.1935127973556519,108.0,305.0,70.0,-40.0,NA,0.2287951409816742,0.15434503555297852,0.18637067079544067,"{""type"":""Point"",""coordinates"":[-76.70810502740174,38.812167178628734]}"
000000000000000003a0,Maryland,0.2608373,0.2608373,NA,NA,NA,NA,WLWP_LM_P1,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2.5,0.4760786294937134,0.05,38.85611_-76.69066,12.64156723022461,EA,NA,NA,4.05885234347336,Estimated (our equation),NA,NA,4.05885234347336,NA,NA,NA,Keshta et al 2020,30.0,157.0,NA,2.0,9.734961,NA,9.734961,NA,NA,NA,Keshta et al 2020 WLWP_LM_P1,NA,CCRCN,5.55789041519165,NA,NA,0.0,2016,NA,1,direct from dataset,3.2606120109558105,1.6766856908798218,109.0,304.0,70.0,-41.0,NA,,,0.2053747922182083,"{""type"":""Point"",""coordinates"":[-76.6906565649796,38.85611161951046]}"
000000000000000003a1,Maryland,0.3956769,0.3956769,NA,NA,NA,NA,WLWP_LM_P2,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2.5,0.4760786294937134,0.05,38.85656_-76.69045,12.64156723022461,EA,NA,NA,3.33932882626445,Estimated (our equation),NA,NA,3.33932882626445,NA,NA,NA,Keshta et al 2020,30.0,157.0,NA,2.0,8.031622,NA,8.031622,NA,NA,NA,Keshta et al 2020 WLWP_LM_P2,NA,CCRCN,5.55789041519165,NA,NA,0.0,2016,NA,1,direct from dataset,-0.7056323289871216,1.7190735340118408,109.0,304.0,70.0,-41.0,NA,,,0.2053747922182083,"{""type"":""Point"",""coordinates"":[-76.69045144633115,38.8565575296158]}"
000000000000000003a2,Maryland,0.01989437,0.01989437,NA,NA,NA,NA,WLWP_LM_P3,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2.5,0.4760786294937134,0.05,38.85662_-76.69087,12.64156723022461,EA,NA,NA,2.6025682016828,Estimated (our equation),NA,NA,2.6025682016828,NA,NA,NA,Keshta et al 2020,30.0,157.0,NA,2.0,6.277676,NA,6.277676,NA,NA,NA,Keshta et al 2020 WLWP_LM_P3,NA,CCRCN,5.55789041519165,NA,NA,0.0,2016,NA,1,direct from dataset,1.0920051336288452,8.6553316116333,109.0,304.0,70.0,-41.0,NA,,,0.1618657112121582,"{""type"":""Point"",""coordinates"":[-76.69087060183017,38.856619957030546]}"
000000000000000003a3,Maryland,0.1061033,0.1061033,NA,NA,NA,NA,WLWP_HM_P1,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2.5,0.4760786294937134,0.05,38.85609_-76.6901,12.64156723022461,EA,NA,NA,5.33022299875044,Estimated (our equation),NA,NA,5.33022299875044,NA,NA,NA,Keshta et al 2020,30.0,157.0,NA,2.0,12.72205,NA,12.72205,NA,NA,NA,Keshta et al 2020 WLWP_HM_P1,NA,CCRCN,5.55789041519165,NA,NA,0.0,2016,NA,1,direct from dataset,0.2251352071762085,6.3559088706970215,109.0,304.0,70.0,-41.0,NA,,,0.2053747922182083,"{""type"":""Point"",""coordinates"":[-76.69010363644898,38.85608932400518]}"
000000000000000003a4,Maryland,0.5548318,0.5548318,NA,NA,NA,NA,WLWP_HM_P2,United States,NA,Core-level,NA,6.0,marsh,0-15cm,12.5,0.4760786294937134,0.15,38.85648_-76.69013,12.64156723022461,EA,NA,NA,1.37758539968934,Estimated (our equation),NA,NA,1.37758539968934,NA,NA,NA,Keshta et al 2020,30.0,157.0,NA,2.0,3.339045,NA,3.339045,NA,NA,NA,Keshta et al 2020 WLWP_HM_P2,NA,CCRCN,5.55789041519165,NA,NA,0.1,2016,NA,1,direct from dataset,0.33837729692459106,1.2073519229888916,109.0,304.0,70.0,-41.0,NA,,,0.2053747922182083,"{""type"":""Point"",""coordinates"":[-76.6901303910553,38.85648172489789]}"
000000000000000003a5,Maryland,0.0154734,0.0154734,NA,NA,NA,NA,WLWP_HM_P3,United States,NA,Core-level,NA,6.0,marsh,0-15cm,12.5,0.4760786294937134,0.15,38.85711_-76.6902,12.64156723022461,EA,NA,NA,6.68455044799575,Estimated (our equation),NA,NA,6.68455044799575,NA,NA,NA,Keshta et al 2020,30.0,157.0,NA,2.0,15.87302,NA,15.87302,NA,NA,NA,Keshta et al 2020 WLWP_HM_P3,NA,CCRCN,5.55789041519165,NA,NA,0.1,2016,NA,1,direct from dataset,0.4590369760990143,1.6364948749542236,109.0,304.0,70.0,-41.0,NA,,,0.2053747922182083,"{""type"":""Point"",""coordinates"":[-76.69020173667217,38.85711045814642]}"
000000000000000003a6,Georgia,1.0408,1.0408,NA,NA,NA,NA,savannah_low_1,United States,NA,Core-level,NA,2.0,marsh,100cm and up,104.5,0.2934612035751343,1.05,32.18_-81.14,95.44986724853516,EA,NA,NA,5.14985009831212,Estimated (our equation),NA,NA,5.14985009831212,NA,NA,NA,Krauss et al 2018,72.0,164.0,NA,2.0,12.3,NA,12.3,NA,NA,NA,Krauss et al 2018 savannah_low_1,NA,CCRCN,15.997323989868164,NA,NA,1.04,NA,NA,1,direct from dataset,0.8218416571617126,0.4791560471057892,175.0,329.0,52.0,36.0,NA,,,0.0,"{""type"":""Point"",""coordinates"":[-81.14000110532055,32.179999031503925]}"
000000000000000003a7,Georgia,0.4324,0.4324,NA,NA,NA,NA,savannah_mid_1,United States,NA,Core-level,NA,2.0,marsh,100cm and up,104.5,0.3253876864910126,1.05,32.17_-81.14,95.44983673095703,EA,NA,NA,5.78343164535414,Estimated (our equation),NA,NA,5.78343164535414,NA,NA,NA,Krauss et al 2018,72.0,163.0,NA,2.0,13.78,NA,13.78,NA,NA,NA,Krauss et al 2018 savannah_mid_1,NA,CCRCN,15.997323989868164,NA,NA,1.04,NA,NA,1,direct from dataset,0.6708597540855408,0.375070184469223,175.0,329.0,52.0,36.0,NA,0.23010993003845215,0.10655764490365982,0.0,"{""type"":""Point"",""coordinates"":[-81.14000110532055,32.16999726784105]}"
000000000000000003a8,South Carolina,1.16,1.16,NA,NA,NA,NA,turkey_creek_1,United States,NA,Core-level,NA,2.0,marsh,0-15cm,12.5,0.38207125663757324,0.13,33.35003_-79.3447,69.51355743408203,EA,NA,NA,13.390491586106,Estimated (our equation),NA,NA,13.390491586106,NA,NA,NA,Krauss et al 2018,69.0,162.0,NA,2.0,31.034,NA,31.034,NA,NA,NA,Krauss et al 2018 turkey_creek_1,NA,CCRCN,7.114567756652832,NA,NA,0.12,NA,NA,1,direct from dataset,0.17998309433460236,0.4431542456150055,166.0,322.0,68.0,18.0,NA,0.12399881333112717,0.0797605812549591,0.16134271025657654,"{""type"":""Point"",""coordinates"":[-79.34470459378849,33.35002701601864]}"
000000000000000003a9,Texas,0.454427,0.454427,NA,NA,NA,NA,Kulawardhana_PM_01,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.5565620064735413,0.05,29.19829_-94.97496,11.674312591552734,EA,NA,NA,3.96944292826879,Estimated (our equation),NA,NA,3.96944292826879,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,9.52381,NA,9.52381,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_01,NA,CCRCN,12.03496265411377,NA,NA,0.0,NA,NA,1,direct from dataset,-0.3292004466056824,0.4059557020664215,169.0,323.0,56.0,71.0,NA,0.10182363539934158,0.0342373289167881,0.35584351420402527,"{""type"":""Point"",""coordinates"":[-94.97495964317756,29.198291798186787]}"
000000000000000003aa,Texas,0.37913,0.37913,NA,NA,NA,NA,Kulawardhana_PM_02,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.5565620064735413,0.05,29.19839_-94.97491,11.674312591552734,EA,NA,NA,4.40712428779857,Estimated (our equation),NA,NA,4.40712428779857,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,10.55608,NA,10.55608,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_02,NA,CCRCN,12.03496265411377,NA,NA,0.0,NA,NA,1,direct from dataset,-0.3292004466056824,0.4059557020664215,169.0,323.0,56.0,71.0,NA,0.10182363539934158,0.0342373289167881,0.35584351420402527,"{""type"":""Point"",""coordinates"":[-94.97490613396491,29.198389898409964]}"
000000000000000003ab,Texas,0.3504001,0.3504001,NA,NA,NA,NA,Kulawardhana_PM_03,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.5565620064735413,0.05,29.19824_-94.9747,11.674312591552734,EA,NA,NA,2.95908693195448,Estimated (our equation),NA,NA,2.95908693195448,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,7.12766,NA,7.12766,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_03,NA,CCRCN,12.03496265411377,NA,NA,0.0,NA,NA,1,direct from dataset,-0.24188090860843658,0.5733419060707092,169.0,323.0,56.0,71.0,NA,0.10182363539934158,0.0342373289167881,0.35584351420402527,"{""type"":""Point"",""coordinates"":[-94.97470101531646,29.198238288974146]}"
000000000000000003ac,Texas,0.3245296,0.3245296,NA,NA,NA,NA,Kulawardhana_PM_04,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.5565620064735413,0.05,29.19832_-94.97469,11.674312591552734,EA,NA,NA,3.650718856878,Estimated (our equation),NA,NA,3.650718856878,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,8.769932,NA,8.769932,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_04,NA,CCRCN,12.03496265411377,NA,NA,0.0,NA,NA,1,direct from dataset,-0.24188090860843658,0.5733419060707092,169.0,323.0,56.0,71.0,NA,0.10182363539934158,0.0342373289167881,0.35584351420402527,"{""type"":""Point"",""coordinates"":[-94.97469209711436,29.198318552793108]}"
000000000000000003ad,Texas,0.4637443,0.4637443,NA,NA,NA,NA,Kulawardhana_PM_05,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.5565620064735413,0.05,29.1984_-94.97465,11.674312591552734,EA,NA,NA,5.42209478590309,Estimated (our equation),NA,NA,5.42209478590309,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,12.9368,NA,12.9368,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_05,NA,CCRCN,12.03496265411377,NA,NA,0.0,NA,NA,1,direct from dataset,0.0,0.23123648762702942,169.0,323.0,56.0,71.0,NA,-0.007813301868736744,0.03535918518900871,0.35584351420402527,"{""type"":""Point"",""coordinates"":[-94.9746475061038,29.19839881661207]}"
000000000000000003ae,Texas,0.3236542,0.3236542,NA,NA,NA,NA,Kulawardhana_PM_06,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.3966382145881653,0.05,29.19694_-94.96525,11.50445556640625,EA,NA,NA,2.79840590069147,Estimated (our equation),NA,NA,2.79840590069147,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,6.744868,NA,6.744868,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_06,NA,CCRCN,12.03496265411377,NA,NA,0.0,NA,NA,1,direct from dataset,-0.5155744552612305,0.667238175868988,169.0,323.0,56.0,72.0,NA,0.13543203473091125,0.03817177936434746,0.35584360361099243,"{""type"":""Point"",""coordinates"":[-94.96524772108316,29.1969406905676]}"
000000000000000003af,Texas,0.1893997,0.1893997,NA,NA,NA,NA,Kulawardhana_PM_07,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.3966382145881653,0.05,29.19687_-94.96528,11.50445556640625,EA,NA,NA,7.50124218751145,Estimated (our equation),NA,NA,7.50124218751145,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,17.75805,NA,17.75805,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_07,NA,CCRCN,12.03496265411377,NA,NA,0.0,NA,NA,1,direct from dataset,-0.5155744552612305,0.667238175868988,169.0,323.0,56.0,72.0,NA,0.13543203473091125,0.03817177936434746,0.35584360361099243,"{""type"":""Point"",""coordinates"":[-94.96527893479052,29.196869344950738]}"
000000000000000003b0,Texas,0.4099024,0.4099024,NA,NA,NA,NA,Kulawardhana_PM_08,United States,NA,Core-level,NA,3.0,marsh,0-15cm,2.5,0.2943772077560425,0.05,29.20622_-94.96796,11.674312591552734,EA,NA,NA,2.37515637632062,Estimated (our equation),NA,NA,2.37515637632062,NA,NA,NA,Kulawardhana et al 2015,89.0,140.0,NA,3.0,5.734266,NA,5.734266,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_08,NA,CCRCN,16.147293090820312,NA,NA,0.0,NA,NA,1,direct from dataset,0.18490082025527954,0.16532008349895477,168.0,323.0,56.0,71.0,NA,0.08166922628879547,0.03093201294541359,0.3558434545993805,"{""type"":""Point"",""coordinates"":[-94.96795439542258,29.206220079859815]}"
000000000000000003b1,Texas,0.2405378,0.2405378,NA,NA,NA,NA,Kulawardhana_PM_09,United States,NA,Core-level,NA,3.0,marsh,0-15cm,2.5,0.2943772077560425,0.05,29.20634_-94.96791,11.674312591552734,EA,NA,NA,3.11298930453519,Estimated (our equation),NA,NA,3.11298930453519,NA,NA,NA,Kulawardhana et al 2015,89.0,140.0,NA,3.0,7.493857,NA,7.493857,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_09,NA,CCRCN,16.147293090820312,NA,NA,0.0,NA,NA,1,direct from dataset,0.18490082025527954,0.16532008349895477,168.0,323.0,56.0,71.0,NA,0.08166922628879547,0.03093201294541359,0.3558434545993805,"{""type"":""Point"",""coordinates"":[-94.96790980441205,29.20634047558826]}"
000000000000000003b2,Texas,0.2006621,0.2006621,NA,NA,NA,NA,Kulawardhana_PM_10,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.2943772077560425,0.05,29.20462_-94.96636,11.674312591552734,EA,NA,NA,5.10836522177152,Estimated (our equation),NA,NA,5.10836522177152,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,12.20285,NA,12.20285,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_10,NA,CCRCN,16.147293090820312,NA,NA,0.0,NA,NA,1,direct from dataset,-0.5381890535354614,0.15335026383399963,168.0,323.0,56.0,72.0,NA,0.1401006281375885,0.03390015289187431,0.3558434545993805,"{""type"":""Point"",""coordinates"":[-94.9663624963465,29.20461926258163]}"
000000000000000003b3,Texas,0.2231676,0.2231676,NA,NA,NA,NA,Kulawardhana_PM_11,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.2943772077560425,0.05,29.20475_-94.96655,11.674312591552734,EA,NA,NA,4.29659895352295,Estimated (our equation),NA,NA,4.29659895352295,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,10.29573,NA,10.29573,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_11,NA,CCRCN,16.147293090820312,NA,NA,0.0,NA,NA,1,direct from dataset,-0.5381890535354614,0.08391379565000534,168.0,323.0,56.0,72.0,NA,0.11810587346553802,0.047991834580898285,0.3558434545993805,"{""type"":""Point"",""coordinates"":[-94.96655423769181,29.204748576512173]}"
000000000000000003b4,Texas,0.4830402,0.4830402,NA,NA,NA,NA,Kulawardhana_PM_12,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.2943772077560425,0.05,29.2049_-94.96682,11.674312591552734,EA,NA,NA,1.38790268931092,Estimated (our equation),NA,NA,1.38790268931092,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,3.363914,NA,3.363914,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_12,NA,CCRCN,16.147293090820312,NA,NA,0.0,NA,NA,1,direct from dataset,-0.4192737638950348,0.49430909752845764,168.0,323.0,56.0,72.0,NA,0.12249952554702759,0.043067675083875656,0.3558434545993805,"{""type"":""Point"",""coordinates"":[-94.96682178375501,29.204900185947995]}"
000000000000000003b5,Texas,0.4889146,0.4889146,NA,NA,NA,NA,Kulawardhana_PM_13,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.41885632276535034,0.05,29.19954_-94.96816,11.674312591552734,EA,NA,NA,1.36042760413224,Estimated (our equation),NA,NA,1.36042760413224,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,3.297683,NA,3.297683,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_13,NA,CCRCN,12.03496265411377,NA,NA,0.0,NA,NA,1,direct from dataset,-0.49282026290893555,0.44762369990348816,169.0,323.0,56.0,71.0,NA,0.1477787047624588,0.03892568126320839,0.3558434545993805,"{""type"":""Point"",""coordinates"":[-94.9681639731721,29.19954034648175]}"
000000000000000003b6,Texas,0.2746753,0.2746753,NA,NA,NA,NA,Kulawardhana_PM_14,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.41885632276535034,0.05,29.19973_-94.96819,11.674312591552734,EA,NA,NA,3.03866906340397,Estimated (our equation),NA,NA,3.03866906340397,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,7.317073,NA,7.317073,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_14,NA,CCRCN,12.03496265411377,NA,NA,0.0,NA,NA,1,direct from dataset,-0.49282026290893555,0.44762369990348816,169.0,323.0,56.0,71.0,NA,0.1477787047624588,0.03892568126320839,0.3558434545993805,"{""type"":""Point"",""coordinates"":[-94.96819518687947,29.199732087827048]}"
000000000000000003b7,Texas,0.2417632,0.2417632,NA,NA,NA,NA,Kulawardhana_PM_15,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.41885632276535034,0.05,29.19992_-94.96821,11.674312591552734,EA,NA,NA,5.7274148960541,Estimated (our equation),NA,NA,5.7274148960541,NA,NA,NA,Kulawardhana et al 2015,89.0,139.0,NA,3.0,13.64943,NA,13.64943,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_15,NA,CCRCN,12.03496265411377,NA,NA,0.0,NA,NA,1,direct from dataset,0.11173614859580994,0.5143290758132935,169.0,323.0,56.0,71.0,NA,0.09531836956739426,0.044679149985313416,0.3558434545993805,"{""type"":""Point"",""coordinates"":[-94.96820856418263,29.199919370071296]}"
000000000000000003b8,Texas,0.4425226,0.4425226,NA,NA,NA,NA,Kulawardhana_PM_16,United States,NA,Core-level,NA,3.0,marsh,0-15cm,2.5,0.2943772077560425,0.05,29.20927_-94.97395,11.674312591552734,EA,NA,NA,1.6083242289383,Estimated (our equation),NA,NA,1.6083242289383,NA,NA,NA,Kulawardhana et al 2015,89.0,140.0,NA,3.0,3.894737,NA,3.894737,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_16,NA,CCRCN,16.147293090820312,NA,NA,0.0,NA,NA,1,direct from dataset,0.0,0.19174598157405853,168.0,324.0,56.0,71.0,NA,-0.0461280532181263,0.044303737580776215,0.3558434844017029,"{""type"":""Point"",""coordinates"":[-94.97395188633946,29.20927010498037]}"
000000000000000003b9,Texas,0.310894,0.310894,NA,NA,NA,NA,Kulawardhana_PM_17,United States,NA,Core-level,NA,3.0,marsh,0-15cm,2.5,0.2943772077560425,0.05,29.20911_-94.97398,11.674312591552734,EA,NA,NA,3.93770351962605,Estimated (our equation),NA,NA,3.93770351962605,NA,NA,NA,Kulawardhana et al 2015,89.0,140.0,NA,3.0,9.448819,NA,9.448819,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_17,NA,CCRCN,16.147293090820312,NA,NA,0.0,NA,NA,1,direct from dataset,0.0,0.19174547493457794,168.0,324.0,56.0,71.0,NA,0.06347339600324631,0.04055541008710861,0.3558434844017029,"{""type"":""Point"",""coordinates"":[-94.97398310004685,29.209109577342446]}"
000000000000000003ba,Texas,0.2845566,0.2845566,NA,NA,NA,NA,Kulawardhana_PM_18,United States,NA,Core-level,NA,3.0,marsh,0-15cm,2.5,0.2943772077560425,0.05,29.20895_-94.97402,11.674312591552734,EA,NA,NA,2.41320126655751,Estimated (our equation),NA,NA,2.41320126655751,NA,NA,NA,Kulawardhana et al 2015,89.0,140.0,NA,3.0,5.825243,NA,5.825243,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_18,NA,CCRCN,16.147293090820312,NA,NA,0.0,NA,NA,1,direct from dataset,0.0,0.19174547493457794,168.0,324.0,56.0,71.0,NA,0.06347339600324631,0.04055541008710861,0.3558434844017029,"{""type"":""Point"",""coordinates"":[-94.97402323195632,29.20894904970452]}"
000000000000000003bb,Texas,0.1104264,0.1104264,NA,NA,NA,NA,Kulawardhana_PM_19,United States,NA,Core-level,NA,5.0,marsh,0-15cm,2.5,0.2943772077560425,0.05,29.20272_-94.96755,11.674312591552734,EA,NA,NA,6.93211705129628,Estimated (our equation),NA,NA,6.93211705129628,NA,NA,NA,Kulawardhana et al 2015,89.0,140.0,NA,3.0,16.44562,NA,16.44562,NA,NA,NA,Kulawardhana et al 2015 Kulawardhana_PM_19,NA,CCRCN,16.147293090820312,NA,NA,0.0,NA,NA,1,direct from dataset,-0.2834802269935608,0.21368125081062317,168.0,323.0,56.0,71.0,NA,0.0586090125143528,0.04094285890460014,0.3558434545993805,"{""type"":""Point"",""coordinates"":[-94.96755307632777,29.202719685532855]}"
